source,target,weight
K01924,K01929,0.6222910216718266
K01924,K02228,-0.6573787409700722
K01924,K02229,0.7461300309597524
K01924,K02259,0.8844169246646028
K01924,K02313,0.7275541795665634
K01924,K02340,0.6821465428276574
K01924,K02491,-0.6656346749226005
K01924,K02552,0.6119711042311662
K01924,K02558,0.6284829721362228
K01924,K02563,0.6800825593395253
K01924,K02572,-0.6222910216718266
K01924,K02584,-0.7936016511867906
K01924,K02657,-0.6160990712074303
K01924,K02658,-0.8328173374613003
K01924,K02668,-0.6553147574819401
K01924,K03092,0.6821465428276574
K01924,K03093,-0.7997936016511867
K01924,K03105,-0.6546206344749489
K01924,K03106,0.7131062951496387
K01924,K03110,0.8121775025799793
K01924,K03385,-0.7027863777089782
K01924,K03581,-0.9133126934984519
K01924,K03631,0.6037151702786379
K01924,K03701,0.7069143446852425
K01924,K03703,0.8410732714138286
K01924,K03723,0.6057791537667698
K01924,K03733,-0.7440660474716203
K01924,K03737,-0.6222910216718266
K01924,K03738,-0.7750257997936018
K01924,K03863,0.6388028895768835
K01924,K03878,0.6726167112094454
K01924,K03879,0.7084783057791895
K01924,K03880,0.7535919269278641
K01924,K03881,0.82285146646651
K01924,K03882,0.6491160295673238
K01924,K03883,0.7155134253297023
K01924,K03885,0.7316821465428276
K01924,K03936,0.7104861200822427
K01924,K03940,0.7192982456140351
K01924,K04017,0.7069143446852425
K01924,K04018,0.7027863777089782
K01924,K04069,-0.8885448916408669
K01924,K04070,-0.760577915376677
K01924,K04479,-0.7766304097925232
K01924,K04751,-0.6573787409700722
K01924,K04755,0.6181630546955624
K01924,K04763,-0.6119711042311662
K01924,K04802,-0.739938080495356
K01924,K05362,-0.6243550051599587
K01924,K05799,-0.7192982456140351
K01924,K05876,-0.6697626418988648
K01924,K05878,-0.6615067079463364
K01924,K05879,-0.8307533539731682
K01924,K05881,-0.7007223942208461
K01924,K06034,-0.6950300958302081
K01924,K06187,0.6264189886480908
K01924,K06217,0.717234262125903
K01924,K06792,-0.7218921486146549
K01924,K06861,0.6037151702786379
K01924,K07102,0.7192982456140351
K01924,K07106,0.7337461300309597
K01924,K07232,0.760577915376677
K01924,K07342,-0.6918318830242316
K01924,K07457,-0.9215686274509803
K01924,K07466,-0.7461300309597524
K01924,K07639,0.6243550051599587
K01924,K07641,-0.632610939112487
K01924,K07642,-0.651186790505676
K01924,K07643,0.6573787409700722
K01924,K07651,-0.6284829721362228
K01924,K07666,-0.7110423116615068
K01924,K07669,-0.8262685718032302
K01924,K07685,0.6284829721362228
K01924,K07689,-0.6718266253869969
K01924,K07691,0.7956538559727906
K01924,K07692,-0.8142414860681115
K01924,K07702,-0.7894736842105263
K01924,K07705,0.696594427244582
K01924,K07709,-0.7316821465428276
K01924,K07713,-0.7997936016511867
K01924,K07714,-0.7007223942208461
K01924,K07717,0.6264189886480908
K01924,K07719,-0.6615067079463364
K01924,K07768,-0.7213622291021672
K01924,K07803,-0.8245614035087718
K01924,K07806,-0.6119711042311662
K01924,K08280,0.7296181630546955
K01924,K08348,-0.7956656346749225
K01924,K08349,-0.7027863777089782
K01924,K08358,-0.8039215686274509
K01924,K08477,-0.8059855521155831
K01924,K08851,-0.7585139318885449
K01924,K08928,0.6649445452684319
K01924,K08929,0.6892971212768174
K01924,K08930,0.6904024767801857
K01924,K09001,0.8637770897832818
K01924,K09760,0.6222910216718266
K01924,K09774,-0.6635706914344685
K01924,K10001,0.7894736842105263
K01924,K10003,0.696594427244582
K01924,K10715,-0.6305469556243549
K01924,K10843,-0.6676986584107326
K01924,K10848,-0.7456065585358311
K01924,K10877,-0.722146925069573
K01924,K10906,-0.8410732714138286
K01924,K10916,0.8307533539731682
K01924,K10942,-0.6346749226006192
K01924,K11103,0.7420020639834881
K01924,K11260,-0.6821465428276574
K01924,K11602,0.7337461300309597
K01924,K11615,-0.7213622291021672
K01924,K11624,0.6924664602683178
K01924,K11692,-0.6264189886480908
K01924,K12252,0.6392422622430999
K01924,K12256,0.6945304437564499
K01924,K12340,0.7564499484004128
K01924,K13039,-0.7770897832817338
K01924,K13040,-0.6718266253869969
K01924,K13061,0.6491228070175438
K01924,K13533,-0.717234262125903
K01924,K13588,0.6979866701972641
K01924,K13589,0.7296181630546955
K01924,K13598,-0.739938080495356
K01924,K13771,0.6305469556243549
K01924,K14581,0.6202270381836945
K01924,K14979,-0.869969040247678
K01924,K14989,0.6759545923632612
K01924,K15011,0.6924664602683178
K01924,K15383,0.8204334365325078
K01924,K15739,-0.7041818181575947
K01924,K15792,0.6449948400412797
K01924,K15876,-0.7213622291021672
K01924,K16163,-0.6119711042311662
K01924,K18087,0.6984159811800319
K01924,K18322,0.7853457172342622
K01924,K18586,0.851975413136399
K01924,K18587,0.6783687016562167
K01924,K18838,0.691108843226465
K01924,K18856,-0.696594427244582
K01924,K19343,0.6573787409700722
K01924,K19616,-0.7213622291021672
K01924,K19618,0.6044112203798211
K01924,K19668,-0.7481940144478844
K01924,K19921,-0.7111217811753809
K01924,K20264,-0.7440660474716203
K01924,K20485,-0.6573787409700722
K01924,K21231,-0.6690759797157205
K01924,K21457,0.6160990712074303
K01924,K21567,0.7131062951496387
K01924,K22292,0.6243550051599587
K01925,K01928,0.7007223942208461
K01925,K01929,0.6759545923632612
K01925,K02340,0.7647058823529412
K01925,K02488,-0.6037151702786379
K01925,K02584,-0.6800825593395253
K01925,K02639,0.8224974200206397
K01925,K02668,-0.6305469556243549
K01925,K03367,0.6222910216718266
K01925,K03554,-0.6553147574819401
K01925,K03583,-0.7523219814241485
K01925,K03629,0.6099071207430341
K01925,K03631,0.8018575851393188
K01925,K03672,-0.6862745098039216
K01925,K03703,0.7585139318885449
K01925,K03740,0.6388028895768835
K01925,K04763,-0.6656346749226005
K01925,K05346,-0.6821465428276574
K01925,K05524,-0.6119711042311662
K01925,K07102,0.6800825593395253
K01925,K07646,-0.6388028895768835
K01925,K07647,-0.6099071207430341
K01925,K07689,-0.6243550051599587
K01925,K07698,0.6862745098039216
K01925,K07799,-0.6119711042311662
K01925,K09459,-0.6883384932920537
K01925,K10715,-0.6718266253869969
K01925,K10754,0.6697626418988648
K01925,K10906,-0.6016511867905057
K01925,K10942,-0.8348813209494325
K01925,K10943,-0.8307533539731682
K01925,K11520,-0.7303978056485967
K01925,K11689,-0.7110423116615068
K01925,K12055,-0.6264189886480908
K01925,K12266,-0.7564499484004128
K01925,K12340,0.7254901960784313
K01925,K13589,0.6140350877192982
K01925,K14979,-0.6119711042311662
K01925,K15792,0.7048503611971104
K01925,K20264,-0.7131062951496387
K01925,K20976,-0.6470588235294118
K01925,K20977,-0.7007223942208461
K01928,K01972,0.6140350877192982
K01928,K02229,0.7048503611971104
K01928,K02259,0.8224974200206397
K01928,K02313,0.7481940144478844
K01928,K02340,0.7770897832817338
K01928,K02558,0.6615067079463364
K01928,K02584,-0.7667698658410733
K01928,K02641,0.6181630546955624
K01928,K02658,-0.6635706914344685
K01928,K03092,0.78328173374613
K01928,K03093,-0.6573787409700722
K01928,K03110,0.6883384932920537
K01928,K03551,0.7151702786377709
K01928,K03581,-0.9009287925696594
K01928,K03701,0.760577915376677
K01928,K03702,0.6057791537667698
K01928,K03703,0.8452012383900928
K01928,K03733,-0.6346749226006192
K01928,K03863,0.6367389060887513
K01928,K03878,0.6517198813466277
K01928,K03879,0.684390043382697
K01928,K03880,0.7797129642563864
K01928,K03881,0.7742578759271491
K01928,K03885,0.6119711042311662
K01928,K03934,0.6813901251185929
K01928,K03936,0.7522794212635511
K01928,K03940,0.6862745098039216
K01928,K04069,-0.7420020639834881
K01928,K04479,-0.7331970180331543
K01928,K04763,-0.6408668730650156
K01928,K04782,0.6078431372549019
K01928,K04802,-0.7089783281733747
K01928,K05346,-0.6904024767801857
K01928,K05799,-0.7564499484004128
K01928,K05876,-0.6016511867905057
K01928,K05878,-0.6924664602683178
K01928,K05879,-0.8513931888544891
K01928,K05881,-0.7647058823529412
K01928,K06596,0.6078431372549019
K01928,K06861,0.6862745098039216
K01928,K07102,0.7337461300309597
K01928,K07232,0.7481940144478844
K01928,K07457,-0.8101135190918473
K01928,K07466,-0.6904024767801857
K01928,K07639,0.6078431372549019
K01928,K07645,0.6305469556243549
K01928,K07669,-0.69803665327557
K01928,K07689,-0.6738906088751291
K01928,K07691,0.6825817956063834
K01928,K07692,-0.8163054695562436
K01928,K07702,-0.7977296181630547
K01928,K07703,-0.632610939112487
K01928,K07705,0.6470588235294118
K01928,K07713,-0.6264189886480908
K01928,K07717,0.6615067079463364
K01928,K07783,-0.6222910216718266
K01928,K07803,-0.6305469556243549
K01928,K08280,0.7110423116615068
K01928,K08348,-0.6119711042311662
K01928,K08358,-0.739938080495356
K01928,K08477,-0.6367389060887513
K01928,K08851,-0.6738906088751291
K01928,K08926,0.6650051746790541
K01928,K08927,0.6170657997946121
K01928,K08928,0.6918318830242316
K01928,K08929,0.7059820742880565
K01928,K08930,0.6429308565531475
K01928,K09001,0.8183694530443757
K01928,K09760,0.6037151702786379
K01928,K10001,0.7667698658410733
K01928,K10002,0.6160990712074303
K01928,K10003,0.7936016511867906
K01928,K10004,0.6449948400412797
K01928,K10715,-0.6346749226006192
K01928,K10843,-0.6037151702786379
K01928,K10906,-0.6945304437564499
K01928,K10914,0.6346749226006192
K01928,K10916,0.6780185758513931
K01928,K10942,-0.6449948400412797
K01928,K11066,0.6305469556243549
K01928,K11103,0.78328173374613
K01928,K11140,0.6210881094247854
K01928,K11260,-0.6821465428276574
K01928,K11602,0.653250773993808
K01928,K11624,0.6676986584107326
K01928,K12256,0.717234262125903
K01928,K12340,0.8348813209494325
K01928,K13039,-0.6635706914344685
K01928,K13588,0.6783687016562167
K01928,K13589,0.6140350877192982
K01928,K13598,-0.6037151702786379
K01928,K14581,0.6986584107327141
K01928,K14979,-0.7874097007223942
K01928,K14989,0.6099071207430341
K01928,K15011,0.7131062951496387
K01928,K15012,0.6099071207430341
K01928,K15383,0.7337461300309597
K01928,K15792,0.7791537667698658
K01928,K17060,0.6449948400412797
K01928,K18087,0.8298825188139203
K01928,K18322,0.653250773993808
K01928,K18586,0.7351807420577251
K01928,K18838,0.6986678461992544
K01928,K19343,0.6284829721362228
K01928,K20264,-0.7378740970072238
K01928,K21567,0.6202270381836945
K01928,K22278,0.6016511867905057
K01928,K22292,0.6635706914344685
K01929,K02340,0.7585139318885449
K01929,K02344,0.6644812642363507
K01929,K02345,0.6772874304888713
K01929,K02552,0.696594427244582
K01929,K02573,-0.6429308565531475
K01929,K02574,-0.653250773993808
K01929,K02584,-0.6388028895768835
K01929,K02657,-0.6429308565531475
K01929,K02668,-0.8039215686274509
K01929,K03106,0.6181630546955624
K01929,K03554,-0.7812177502579979
K01929,K03583,-0.7151702786377709
K01929,K03620,-0.632610939112487
K01929,K03629,0.8555211558307534
K01929,K03631,0.6986584107327141
K01929,K03672,-0.7647058823529412
K01929,K03703,0.696594427244582
K01929,K03738,-0.7585139318885449
K01929,K03740,0.6222910216718266
K01929,K03763,0.739938080495356
K01929,K03881,0.7397024337658259
K01929,K03884,0.7535086360041777
K01929,K03953,-0.6232118734977458
K01929,K04017,0.8224974200206397
K01929,K04018,0.7213622291021672
K01929,K04069,-0.6388028895768835
K01929,K04763,-0.6656346749226005
K01929,K05346,-0.6037151702786379
K01929,K05524,-0.696594427244582
K01929,K06034,-0.831961398292279
K01929,K06792,-0.674939813745409
K01929,K07102,0.6449948400412797
K01929,K07106,0.8472652218782251
K01929,K07217,0.7110423116615068
K01929,K07271,0.6367389060887513
K01929,K07457,-0.7110423116615068
K01929,K07641,-0.6821465428276574
K01929,K07643,0.7894736842105263
K01929,K07646,-0.7069143446852425
K01929,K07647,-0.760577915376677
K01929,K07654,-0.6202270381836945
K01929,K07658,-0.6514838125321603
K01929,K07662,-0.7048503611971104
K01929,K07666,-0.760577915376677
K01929,K07667,-0.7275541795665634
K01929,K07668,-0.6753202871424859
K01929,K07669,-0.8283368285536764
K01929,K07677,-0.6449948400412797
K01929,K07682,-0.632610939112487
K01929,K07698,0.7378740970072238
K01929,K07709,-0.7089783281733747
K01929,K07713,-0.7977296181630547
K01929,K07714,-0.8039215686274509
K01929,K07719,-0.6408668730650156
K01929,K07768,-0.6759545923632612
K01929,K07781,0.640150318628367
K01929,K07790,-0.6205473206931297
K01929,K07799,-0.8286893704850361
K01929,K07803,-0.7358101135190918
K01929,K07806,-0.7337461300309597
K01929,K08348,-0.8121775025799793
K01929,K08349,-0.717234262125903
K01929,K08358,-0.6388028895768835
K01929,K08477,-0.7089783281733747
K01929,K08802,-0.6527130272727869
K01929,K08930,0.6099071207430341
K01929,K09459,-0.6697626418988648
K01929,K09475,0.6594427244582043
K01929,K10747,-0.7069143446852425
K01929,K10754,0.6222910216718266
K01929,K10755,-0.7195445318711925
K01929,K10844,0.6346749226006192
K01929,K10848,-0.729060504532262
K01929,K10877,-0.6559960617044213
K01929,K10906,-0.8596491228070176
K01929,K10941,-0.7729618163054695
K01929,K10942,-0.8472652218782251
K01929,K10943,-0.6676986584107326
K01929,K11191,0.6140350877192982
K01929,K11192,0.6140350877192982
K01929,K11384,-0.6738906088751291
K01929,K11389,-0.6738906088751291
K01929,K11534,0.6990147157436191
K01929,K11689,-0.6491228070175438
K01929,K11692,-0.6656346749226005
K01929,K12265,0.6429308565531475
K01929,K12292,0.6117920749708097
K01929,K12293,0.6514636463107861
K01929,K12294,-0.6912765221658356
K01929,K12340,0.6181630546955624
K01929,K13039,-0.8163054695562436
K01929,K13487,-0.6284829721362228
K01929,K13589,0.9236326109391124
K01929,K13598,-0.7523219814241485
K01929,K14982,0.6134491031429988
K01929,K14986,-0.6057791537667698
K01929,K15711,-0.6350710239902901
K01929,K15739,-0.6515230604947834
K01929,K18088,-0.6573787409700722
K01929,K18090,-0.6573787409700722
K01929,K18324,0.651186790505676
K01929,K18377,-0.6202270381836945
K01929,K18838,0.7224247126851642
K01929,K19616,-0.87203302373581
K01929,K19661,-0.7007223942208461
K01929,K19668,-0.6264189886480908
K01929,K19921,-0.7706575582040175
K01929,K20485,-0.6388028895768835
K01929,K20977,-0.7007223942208461
K01929,K21231,-0.7403201812595241
K01929,K21457,0.7378740970072238
K01958,K01959,-0.6346749226006192
K01958,K02040,-0.6140350877192982
K01958,K02192,-0.6119711042311662
K01958,K02339,-0.6573787409700722
K01958,K02342,-0.7894736842105263
K01958,K02398,-0.6656346749226005
K01958,K02402,-0.7316821465428276
K01958,K02403,-0.7564499484004128
K01958,K02406,-0.717234262125903
K01958,K02650,-0.6594427244582043
K01958,K03181,-0.8431372549019607
K01958,K03415,-0.6181630546955624
K01958,K03599,-0.6016511867905057
K01958,K03600,-0.6202270381836945
K01958,K03688,-0.6222910216718266
K01958,K03690,-0.6037151702786379
K01958,K03739,0.6470588235294118
K01958,K06876,-0.6759545923632612
K01958,K07091,-0.7337461300309597
K01958,K07260,0.7192982456140351
K01958,K07684,-0.6408668730650156
K01958,K07699,0.6553147574819401
K01958,K07700,-0.6346749226006192
K01958,K07712,-0.6099071207430341
K01958,K07777,0.6305469556243549
K01958,K08309,-0.6367389060887513
K01958,K08478,-0.6009293521520823
K01958,K08992,-0.6759545923632612
K01958,K09773,-0.6429308565531475
K01958,K10857,-0.760577915376677
K01958,K11356,0.6408668730650156
K01958,K11635,0.6284829721362228
K01958,K11640,0.6697626418988648
K01958,K11693,0.6119711042311662
K01958,K11694,0.6243550051599587
K01958,K11695,0.6243550051599587
K01958,K13041,-0.653250773993808
K01958,K15762,0.8142414860681115
K01958,K18350,0.7213622291021672
K01958,K18354,0.6202270381836945
K01958,K19224,0.6119711042311662
K01958,K19615,0.6553147574819401
K01958,K21471,0.7420020639834881
K01959,K03408,0.6780185758513931
K01959,K03612,-0.6284829721362228
K01959,K03935,0.6927078160526993
K01959,K07260,-0.6738906088751291
K01959,K07401,0.6573787409700722
K01959,K08372,-0.6573787409700722
K01959,K10002,0.6202270381836945
K01959,K10126,0.632610939112487
K01959,K10873,0.6099071207430341
K01959,K11327,0.6595561925451844
K01959,K11637,0.6367389060887513
K01959,K11649,0.6234609090856869
K01959,K17061,0.6181630546955624
K01959,K18093,0.7316821465428276
K01959,K19620,0.6470588235294118
K01959,K20978,0.6057791537667698
K01959,K21471,-0.6119711042311662
K01960,K03406,0.7461300309597524
K01960,K03408,0.6181630546955624
K01960,K03415,0.6676986584107326
K01960,K03532,0.6408668730650156
K01960,K03602,0.6676986584107326
K01960,K05597,0.6697626418988648
K01960,K05875,0.6037151702786379
K01960,K07640,0.6181630546955624
K01960,K08357,0.6429308565531475
K01960,K08476,0.6089293526154211
K01960,K08992,0.6057791537667698
K01960,K10911,0.63082305148381
K01960,K11631,0.6465034796314264
K01960,K16712,-0.6367389060887513
K01960,K19079,0.6465034796314264
K01960,K19223,-0.6388028895768835
K01960,K20487,0.6594427244582043
K01960,K20491,0.6759545923632612
K01972,K02313,0.7213622291021672
K01972,K02340,0.6491228070175438
K01972,K03551,0.6656346749226005
K01972,K03701,0.6222910216718266
K01972,K03703,0.7007223942208461
K01972,K03863,0.6140350877192982
K01972,K07102,0.6346749226006192
K01972,K08930,0.6573787409700722
K01972,K11140,0.605203503045635
K01972,K11719,0.6160990712074303
K01972,K12340,0.651186790505676
K01972,K14750,0.6411978138942322
K01972,K19617,0.7048503611971104
K02040,K02164,0.6904024767801857
K02040,K02188,-0.6553147574819401
K02040,K02191,-0.6367389060887513
K02040,K02192,0.9463364293085655
K02040,K02229,0.7461300309597524
K02040,K02302,0.7420020639834881
K02040,K02305,0.7523219814241485
K02040,K02313,0.6800825593395253
K02040,K02337,0.7131062951496387
K02040,K02339,0.9463364293085655
K02040,K02402,0.8864809081527348
K02040,K02403,0.8555211558307534
K02040,K02406,0.8080495356037152
K02040,K02448,0.7192982456140351
K02040,K02487,0.7874097007223942
K02040,K02558,0.6594427244582043
K02040,K02563,0.894736842105263
K02040,K02572,-0.6800825593395253
K02040,K02641,0.7708978328173374
K02040,K02650,0.7296181630546955
K02040,K02658,-0.7192982456140351
K02040,K02659,0.9236326109391124
K02040,K02660,0.632610939112487
K02040,K02661,0.8224974200206397
K02040,K03091,-0.6099071207430341
K02040,K03093,-0.6429308565531475
K02040,K03106,0.7502579979360166
K02040,K03110,0.8761609907120743
K02040,K03181,0.7936016511867906
K02040,K03385,-0.8575851393188855
K02040,K03407,0.7378740970072238
K02040,K03408,0.696594427244582
K02040,K03413,0.6429308565531475
K02040,K03569,0.8163054695562436
K02040,K03599,0.8513931888544891
K02040,K03600,0.9318885448916409
K02040,K03617,-0.8224974200206397
K02040,K03671,-0.6140350877192982
K02040,K03688,0.8658410732714137
K02040,K03690,0.9607843137254902
K02040,K03701,0.7461300309597524
K02040,K03723,0.87203302373581
K02040,K03737,-0.6037151702786379
K02040,K03776,0.869969040247678
K02040,K03782,0.8617131062951496
K02040,K03806,0.8782249742002064
K02040,K03878,0.7196345784007855
K02040,K03879,0.6787222169364635
K02040,K03880,0.7614282381264209
K02040,K03882,0.6772874304888713
K02040,K03885,0.6924664602683178
K02040,K03934,0.6889491280913823
K02040,K03935,0.6149227198646876
K02040,K03936,0.6588591009759205
K02040,K03940,0.7131062951496387
K02040,K03941,0.7420020639834881
K02040,K03943,0.6429308565531475
K02040,K04070,-0.7213622291021672
K02040,K04090,0.7791537667698658
K02040,K04561,0.7213622291021672
K02040,K04748,0.6883384932920537
K02040,K04755,0.8802889576883385
K02040,K05362,-0.7151702786377709
K02040,K05597,0.7977296181630547
K02040,K05710,0.87203302373581
K02040,K05838,0.7316821465428276
K02040,K05874,0.8183694530443757
K02040,K05875,0.8307533539731682
K02040,K05966,-0.6140350877192982
K02040,K06078,0.6862745098039216
K02040,K06187,0.8534571723426212
K02040,K06596,0.8555211558307534
K02040,K06597,0.8534571723426212
K02040,K06598,0.6738906088751291
K02040,K06861,0.6924664602683178
K02040,K06876,0.9463364293085655
K02040,K06993,-0.6986584107327141
K02040,K07091,0.7523219814241485
K02040,K07232,0.8142414860681115
K02040,K07261,0.6264189886480908
K02040,K07394,0.8431372549019607
K02040,K07637,0.653250773993808
K02040,K07638,0.6635706914344685
K02040,K07639,0.8018575851393188
K02040,K07642,-0.6160990712074303
K02040,K07643,0.6016511867905057
K02040,K07644,0.6305469556243549
K02040,K07645,0.7461300309597524
K02040,K07649,0.7296181630546955
K02040,K07653,0.7977296181630547
K02040,K07673,0.6986584107327141
K02040,K07674,0.6862745098039216
K02040,K07684,0.6388028895768835
K02040,K07685,0.653250773993808
K02040,K07691,0.8246998898283814
K02040,K07700,0.6883384932920537
K02040,K07710,0.7977296181630547
K02040,K07712,0.8823529411764706
K02040,K07717,0.6181630546955624
K02040,K07783,-0.6037151702786379
K02040,K07787,0.6388028895768835
K02040,K07788,0.6429308565531475
K02040,K07789,0.6883384932920537
K02040,K07795,0.7791537667698658
K02040,K07798,0.7254901960784313
K02040,K07810,0.7234262125902993
K02040,K08082,0.7192982456140351
K02040,K08083,0.7192982456140351
K02040,K08304,0.7936016511867906
K02040,K08305,0.8183694530443757
K02040,K08309,0.869969040247678
K02040,K08357,0.6222910216718266
K02040,K08738,0.6924664602683178
K02040,K08992,0.9174406604747163
K02040,K09773,0.8782249742002064
K02040,K09774,-0.651186790505676
K02040,K10001,0.8080495356037152
K02040,K10002,0.6222910216718266
K02040,K10003,0.7192982456140351
K02040,K10004,0.717234262125903
K02040,K10125,0.7853457172342622
K02040,K10126,0.8018575851393188
K02040,K10857,0.7647058823529412
K02040,K10912,0.6800825593395253
K02040,K10914,0.6780185758513931
K02040,K10916,0.7874097007223942
K02040,K11103,0.6883384932920537
K02040,K11107,0.6016511867905057
K02040,K11356,-0.7791537667698658
K02040,K11383,-0.6945304437564499
K02040,K11526,0.7708978328173374
K02040,K11602,0.7069143446852425
K02040,K11615,-0.8534571723426212
K02040,K11624,0.6986584107327141
K02040,K11636,-0.6697626418988648
K02040,K11637,0.6738906088751291
K02040,K11688,0.6140350877192982
K02040,K11693,-0.8121775025799793
K02040,K11694,-0.8080495356037152
K02040,K11695,-0.8080495356037152
K02040,K11711,0.7254901960784313
K02040,K11719,0.6202270381836945
K02040,K11720,0.7337461300309597
K02040,K12252,0.7018108360352467
K02040,K12256,0.8472652218782251
K02040,K12264,-0.6594427244582043
K02040,K12531,0.7874097007223942
K02040,K12972,0.8307533539731682
K02040,K13041,0.7997936016511867
K02040,K13061,0.6284829721362228
K02040,K13490,0.6780185758513931
K02040,K13588,0.7909138896022251
K02040,K13771,0.9029927760577915
K02040,K14159,0.9174406604747163
K02040,K14578,0.6842105263157895
K02040,K14581,0.739938080495356
K02040,K14750,0.6267424686534604
K02040,K14980,0.7894736842105263
K02040,K14987,0.6119711042311662
K02040,K14988,0.6037151702786379
K02040,K14989,0.6429308565531475
K02040,K15011,0.7936016511867906
K02040,K15012,0.7151702786377709
K02040,K15383,0.6202270381836945
K02040,K15861,0.6265204027015884
K02040,K15862,0.8410732714138286
K02040,K15864,0.7564499484004128
K02040,K15876,-0.7729618163054695
K02040,K16165,0.8101135190918473
K02040,K17060,0.6738906088751291
K02040,K17061,0.6243550051599587
K02040,K18072,0.8555211558307534
K02040,K18094,0.869969040247678
K02040,K18164,0.6718266253869969
K02040,K18248,0.826625386996904
K02040,K18322,0.7234262125902993
K02040,K18348,-0.7688338493292053
K02040,K18351,0.869969040247678
K02040,K18353,0.7461300309597524
K02040,K18354,-0.8018575851393188
K02040,K18444,0.7647058823529412
K02040,K18586,0.6225573092318608
K02040,K18856,-0.762641898864809
K02040,K19303,0.6491228070175438
K02040,K19343,0.7997936016511867
K02040,K19617,0.8142414860681115
K02040,K19618,0.6601221676496132
K02040,K19622,0.6883384932920537
K02040,K19668,-0.6656346749226005
K02040,K19804,0.7977296181630547
K02040,K20370,-0.7027863777089782
K02040,K20485,-0.6573787409700722
K02040,K20552,0.6429308565531475
K02040,K21471,-0.8163054695562436
K02040,K21567,0.7316821465428276
K02040,K21711,0.7151702786377709
K02040,K22292,0.7110423116615068
K02040,K22338,-0.6243550051599587
K02040,K22339,-0.6697626418988648
K02040,K22340,-0.6016511867905057
K02040,K22341,-0.7027863777089782
K02106,K02164,-0.8121775025799793
K02106,K02188,0.7296181630546955
K02106,K02191,0.8761609907120743
K02106,K02259,-0.6904024767801857
K02106,K02305,-0.8121775025799793
K02106,K02337,-0.6800825593395253
K02106,K02339,-0.6346749226006192
K02106,K02403,-0.6099071207430341
K02106,K02448,-0.8121775025799793
K02106,K02487,-0.6986584107327141
K02106,K02489,0.6222910216718266
K02106,K02558,-0.7708978328173374
K02106,K02641,-0.6738906088751291
K02106,K02659,-0.6862745098039216
K02106,K02660,-0.7234262125902993
K02106,K02667,-0.6408668730650156
K02106,K03091,0.6264189886480908
K02106,K03093,0.739938080495356
K02106,K03394,0.6057791537667698
K02106,K03407,-0.6367389060887513
K02106,K03551,-0.6821465428276574
K02106,K03581,0.6078431372549019
K02106,K03599,-0.6367389060887513
K02106,K03613,0.7048503611971104
K02106,K03614,0.6573787409700722
K02106,K03615,0.6078431372549019
K02106,K03617,0.7647058823529412
K02106,K03688,-0.7069143446852425
K02106,K03701,-0.6676986584107326
K02106,K03702,-0.6367389060887513
K02106,K03723,-0.6222910216718266
K02106,K03741,-0.7770897832817338
K02106,K03880,-0.6961256448051155
K02106,K03936,-0.6023152229070916
K02106,K03941,-0.7543859649122806
K02106,K03943,-0.7874097007223942
K02106,K04090,-0.7564499484004128
K02106,K04488,0.7089783281733747
K02106,K04561,-0.7729618163054695
K02106,K04748,-0.7853457172342622
K02106,K04771,-0.7461300309597524
K02106,K05710,-0.6264189886480908
K02106,K05838,-0.6305469556243549
K02106,K05874,-0.7069143446852425
K02106,K05879,0.651186790505676
K02106,K05895,0.760577915376677
K02106,K05934,0.8121775025799793
K02106,K05966,0.7378740970072238
K02106,K06596,-0.6800825593395253
K02106,K06597,-0.6037151702786379
K02106,K06993,0.651186790505676
K02106,K07638,-0.78328173374613
K02106,K07639,-0.6800825593395253
K02106,K07642,0.7420020639834881
K02106,K07644,-0.7069143446852425
K02106,K07645,-0.760577915376677
K02106,K07648,0.7151702786377709
K02106,K07649,-0.8018575851393188
K02106,K07652,0.632610939112487
K02106,K07653,-0.6738906088751291
K02106,K07673,-0.8328173374613003
K02106,K07687,0.6057791537667698
K02106,K07688,0.6738906088751291
K02106,K07704,0.8782249742002064
K02106,K07710,-0.696594427244582
K02106,K07711,-0.6140350877192982
K02106,K07712,-0.6842105263157895
K02106,K07720,0.6470588235294118
K02106,K07777,0.6119711042311662
K02106,K07783,0.6594427244582043
K02106,K07787,-0.7275541795665634
K02106,K07789,-0.6222910216718266
K02106,K07810,-0.7874097007223942
K02106,K08082,-0.8039215686274509
K02106,K08083,-0.7956656346749225
K02106,K08304,-0.6202270381836945
K02106,K08305,-0.7192982456140351
K02106,K08306,0.7791537667698658
K02106,K08308,0.6181630546955624
K02106,K08738,-0.8596491228070176
K02106,K08928,-0.6256476670099553
K02106,K08929,-0.6267285474846706
K02106,K09469,-0.6835313249564923
K02106,K09690,-0.6986584107327141
K02106,K09691,-0.6883384932920537
K02106,K09760,-0.7791537667698658
K02106,K10003,-0.6284829721362228
K02106,K10004,-0.6697626418988648
K02106,K10681,0.6904024767801857
K02106,K10808,-0.6207534440164922
K02106,K10851,-0.6264189886480908
K02106,K10914,-0.7688338493292053
K02106,K11103,-0.6367389060887513
K02106,K11356,0.6904024767801857
K02106,K11525,-0.6202270381836945
K02106,K11526,-0.7296181630546955
K02106,K11614,0.6904024767801857
K02106,K11624,-0.653250773993808
K02106,K11688,-0.653250773993808
K02106,K11693,0.6449948400412797
K02106,K11694,0.6078431372549019
K02106,K11695,0.6078431372549019
K02106,K11711,-0.8286893704850361
K02106,K11712,-0.8286893704850361
